source_count,noise_level,drift_level,repetition,simple_average_error,simple_average_result,confidence_weighted_error,confidence_weighted_result,uncertainty_weighted_error,uncertainty_weighted_result,trust_only_error,trust_only_result,median_error,median_result,trust_aware_error,trust_aware_result,mean_true_noise,mean_estimated_noise,mean_true_drift,mean_estimated_drift,mean_confidence,mean_trust
7,0.1,0.1,16,0.09900346194884779,1.0990034619488478,0.09286378719322386,1.0928637871932239,0.04919219786624951,1.0491921978662495,0.0987149796973168,1.0987149796973168,0.13447434231099398,1.134474342310994,0.05129614251937964,1.0512961425193796,0.17500000000000002,0.15824368361924246,0.05,0.041265939968901245,0.9064895451797835,0.8234822024994207
7,0.1,0.1,17,0.062436883361076445,1.0624368833610764,0.051943112280286696,1.0519431122802867,0.05598212737189967,1.0559821273718997,0.06477540374984692,1.064775403749847,0.007174372095610448,0.9928256279043896,0.05707387560831845,1.0570738756083184,0.17500000000000002,0.1705189773918214,0.05,0.06026381087648147,0.8873179494929605,0.8281711467179009
7,0.1,0.1,18,0.14347409005544653,1.1434740900554465,0.14221925414015568,1.1422192541401557,0.08374392632298,1.08374392632298,0.14057951042237216,1.1405795104223722,0.14839597058068432,1.1483959705806843,0.08345971448868195,1.083459714488682,0.17500000000000002,0.14729503729394566,0.05,0.06026869911090422,0.8428117361795299,0.8807948225233913
7,0.1,0.1,19,0.04581099230081542,1.0458109923008154,0.054162743962850035,1.05416274396285,0.09205443399178881,1.0920544339917888,0.05466030643681252,1.0546603064368125,0.07207680138781325,1.0720768013878132,0.10146396577721073,1.1014639657772107,0.17500000000000002,0.18463202356097824,0.05,0.025111595618494912,0.9125267760306465,0.834661586855424
7,0.1,0.1,20,0.05274640850500645,1.0527464085050064,0.058497751696675815,1.0584977516966758,0.06889132809988396,1.068891328099884,0.05499754169266491,1.054997541692665,0.039419228669622,1.039419228669622,0.07178017453592234,1.0717801745359223,0.17500000000000002,0.17242712476737657,0.05,0.041186087882385716,0.8985006341532059,0.851361044355688
7,0.1,0.1,21,0.14045785986421433,1.1404578598642143,0.14297919529009784,1.1429791952900978,0.05075201230164139,1.0507520123016414,0.1439528093908602,1.1439528093908602,0.05732200963579981,1.0573220096357998,0.05276157318382202,1.052761573183822,0.17500000000000002,0.19249764943937872,0.05,0.057423674115662196,0.836140930092023,0.8389226661551925
7,0.1,0.1,22,0.06822572365598623,1.0682257236559862,0.07074483070057913,1.0707448307005791,0.042647386226847495,1.0426473862268475,0.06665523693356179,1.0666552369335618,0.037954315457097376,1.0379543154570974,0.04132345226611012,1.0413234522661101,0.17500000000000002,0.19539954236516857,0.05,0.07047187735994534,0.9135561316228514,0.8144251115126869
7,0.1,0.1,23,0.09922852884916633,1.0992285288491663,0.08590338887988258,1.0859033888798826,0.08488154490821365,1.0848815449082136,0.08574799290442381,1.0857479929044238,0.03595956117125776,1.0359595611712578,0.07954669909161449,1.0795466990916145,0.17500000000000002,0.1460084537214889,0.05,0.08747189916988286,0.8587374725861787,0.843610485675543
7,0.1,0.1,24,0.15835063372007774,1.1583506337200777,0.13642268021106374,1.1364226802110637,0.06934251157689353,1.0693425115768935,0.15637586990176855,1.1563758699017685,0.13212826868770633,1.1321282686877063,0.06936430826218509,1.069364308262185,0.17500000000000002,0.1180505933667962,0.05,0.07301762444069741,0.8614221934788405,0.8631343627981184
7,0.1,0.1,25,0.14320716178931447,1.1432071617893145,0.1474378365594453,1.1474378365594453,0.04920729257580958,1.0492072925758096,0.14422647444053016,1.1442264744405302,0.009725804733826893,1.009725804733827,0.0486196096337046,1.0486196096337046,0.17500000000000002,0.16369751560692972,0.05,0.07601408279002518,0.8604271307036047,0.8495264502148091
